name,_id,run_start_time,run_end_time,status,status_message,btap_standard_envelope.ext_roof_cond,btap_standard_envelope.ext_wall_cond,btap_standard_envelope.fixed_window_cond,btap_standard_systems.daylighting_type,btap_standard_systems.dcv_type,btap_standard_systems.ecm_system_type,btap_standard_systems.lights_type,btap_results.baseline_capital_cost_difference_per_m_2,btap_results.baseline_cost_utility_neb_difference_per_m_2_per_year,btap_results.baseline_energy_percent_change,btap_results.baseline_payback_yrs,btap_results.bldg_conditioned_floor_area_m_sq,btap_results.bldg_exterior_area_m_sq,btap_results.bldg_fdwr,btap_results.bldg_name,btap_results.bldg_nominal_floor_to_ceiling_height,btap_results.bldg_nominal_floor_to_floor_height,btap_results.bldg_srr,btap_results.bldg_standards_building_type,btap_results.bldg_standards_number_of_above_ground_stories,btap_results.bldg_standards_number_of_stories,btap_results.bldg_standards_template,btap_results.bldg_surface_to_volume_ratio,btap_results.bldg_volume_m_cu,btap_results.cost_equipment_envelope_total_cost_per_m_sq,btap_results.cost_equipment_heating_and_cooling_total_cost_per_m_sq,btap_results.cost_equipment_lighting_total_cost_per_m_sq,btap_results.cost_equipment_shw_total_cost_per_m_sq,btap_results.cost_equipment_total_cost_per_m_sq,btap_results.cost_equipment_ventilation_total_cost_per_m_sq,btap_results.cost_rs_means_city,btap_results.cost_rs_means_prov,btap_results.cost_utility_neb_electricity_cost_per_m_sq,btap_results.cost_utility_neb_natural_gas_cost_per_m_sq,btap_results.cost_utility_neb_oil_cost_per_m_sq,btap_results.cost_utility_neb_total_cost_per_m_sq,btap_results.energy_eui_additional_fuel_gj_per_m_sq,btap_results.energy_eui_cooling_gj_per_m_sq,btap_results.energy_eui_district_cooling_gj_per_m_sq,btap_results.energy_eui_district_heating_gj_per_m_sq,btap_results.energy_eui_electricity_gj_per_m_sq,btap_results.energy_eui_fans_gj_per_m_sq,btap_results.energy_eui_heating_gj_per_m_sq,btap_results.energy_eui_interior_equipment_gj_per_m_sq,btap_results.energy_eui_interior_lighting_gj_per_m_sq,btap_results.energy_eui_natural_gas_gj_per_m_sq,btap_results.energy_eui_total_gj_per_m_sq,btap_results.energy_eui_water_systems_gj_per_m_sq,btap_results.energy_peak_electric_w_per_m_sq,btap_results.energy_peak_natural_gas_w_per_m_sq,btap_results.energy_principal_heating_source,btap_results.envelope_ground_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_overhead_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_windows_average_conductance_w_per_m_sq_k,btap_results.envelope_skylights_average_conductance_w_per_m_sq_k,btap_results.location_cdd,btap_results.location_city,btap_results.location_country,btap_results.location_hdd,btap_results.location_latitude,btap_results.location_longitude,btap_results.location_state_province_region,btap_results.location_weather_file,btap_results.location_zone,btap_results.shw_additional_fuel_per_year,btap_results.shw_electricity_per_day,btap_results.shw_electricity_per_day_per_occupant,btap_results.shw_electricity_per_year,btap_results.shw_natural_gas_per_year,btap_results.shw_total_nominal_occupancy,btap_results.shw_water_m_cu_per_day,btap_results.shw_water_m_cu_per_day_per_occupant,btap_results.shw_water_m_cu_per_year,btap_results.simulation_btap_data_version,btap_results.simulation_date,btap_results.simulation_os_standards_revision,btap_results.simulation_os_standards_version,openstudio_results.electricity_ip,openstudio_results.eui,openstudio_results.natural_gas_ip
API Generated 2020-11-15 18:30:02 +0000,75834ab1-9af3-458d-89eb-fe734151c80d,2020-11-15T18:39:07.460Z,2020-11-15T18:40:40.476Z,completed,completed normal,0.121,-1.0,1.6,add_daylighting_controls,NECB_Default,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,245.3624305501213,68.59067610924171,66.36634321934423,24.633422020502387,646.8048360591596,241.85196415994992,CALGARY,ALBERTA,5.821981766961421,0.32145512168401286,0.0,6.143436888645433,0.0,0.026254010485953515,0.0,0.0,0.29734329759762107,0.05765318100007825,0.05047343297597621,0.09994913530010173,0.1128022536974724,0.10894827451287267,0.4062915721104937,0.05847484153689647,31.291474293763205,51.465255497300255,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:40:22 +0000,92d95f99,0.2.11,42218.059399800004,35.77604169647594,52.78963485124617
API Generated 2020-11-15 18:27:29 +0000,75ebc5dc-ac1b-4c9c-af54-05aa19c5c4c6,2020-11-15T18:36:45.780Z,2020-11-15T18:38:21.086Z,completed,completed normal,0.121,0.21,2.4,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.63549573519052,70.96130370138509,66.36634321934423,24.633422020502387,652.8219344236638,248.22538931058767,CALGARY,ALBERTA,6.146042335080991,0.3582752954065263,0.0,6.504317630487518,0.0,0.02646920729321543,0.0,0.0,0.3138938884106737,0.060842006416777526,0.06297441114328194,0.09994913530010173,0.12569449878707253,0.12144925268017841,0.43534314109085215,0.05847484153689647,33.33940449174427,54.29339150168244,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:04 +0000,92d95f99,0.2.11,44568.10140970834,38.334180271170986,58.8435354353705
API Generated 2020-11-15 18:30:18 +0000,7639360b-a032-4e4e-b86f-af97e62c62b3,{},{},na,"",0.142,0.278,2.4,NECB_Default,No_DCV,HS09_CCASHPSys,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:30:17 +0000,76b16289-37b3-4e7b-b89b-2e6c88272e7f,2020-11-15T18:42:44.407Z,2020-11-15T18:44:10.340Z,completed,completed normal,0.138,0.314,2.4,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.2989083652868,73.19895922998668,66.36634321934423,24.633422020502387,656.9931137021675,249.4955004303936,CALGARY,ALBERTA,6.145659284764065,0.39596114719461617,0.0,6.541620431958681,0.0,0.025608420064167775,0.0,0.0,0.31387432506455903,0.061448470146333825,0.07574927615619374,0.09994913530010173,0.12569449878707253,0.13422411769309023,0.44809844275764926,0.05847484153689647,33.534392362469674,58.02179356757179,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:53 +0000,92d95f99,0.2.11,44566.012429111106,39.45734953090241,65.02784860889311
API Generated 2020-11-15 18:18:39 +0000,772320f7-cb65-43ee-9f98-0d0ecd52aaa8,2020-11-15T18:43:32.111Z,2020-11-15T18:44:40.554Z,completed,completed normal,0.138,-1.0,1.6,add_daylighting_controls,NECB_Default,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,246.68935362704434,68.80557946631193,66.36634321934423,24.633422020502387,648.8775921433602,242.38289381015727,CALGARY,ALBERTA,5.825429219813756,0.3320741059550825,0.0,6.157503325768839,0.0,0.02607794037092104,0.0,0.0,0.2975389310587683,0.05796619453791376,0.05409265200719931,0.09994913530010173,0.1128022536974724,0.11256749354409577,0.41010642460286406,0.05847484153689647,31.370803662258393,52.21142108146177,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:44:26 +0000,92d95f99,0.2.11,42244.93502234166,36.11195888305206,54.54078248405821
API Generated 2020-11-15 18:30:37 +0000,77adc94b-2fe1-46ca-b3cf-1228b450ae68,2020-11-15T18:42:27.969Z,2020-11-15T18:43:36.986Z,completed,completed normal,0.162,0.247,1.6,add_daylighting_controls,No_DCV,HS08_VRFZonal,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.86914077783862,0.0,66.36634321934423,24.633422020502387,334.8689060176852,0.0,CALGARY,ALBERTA,5.812788559355192,0.17261620627592145,0.0,5.985404765631113,0.0,0.019700289537522498,0.0,0.0,0.29687377729086784,0.009507786211753659,0.054914312544017525,0.09994913530010173,0.1128022536974724,0.058513968229125905,0.35538774551999375,0.058513968229125905,54.65153767900461,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.91,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:22 +0000,92d95f99,0.2.11,42152.77743885001,31.293700570983326,28.345665232541347
API Generated 2020-11-15 18:26:35 +0000,77e6a2cd-3b4c-4ced-8026-03984b44ee56,2020-11-15T18:34:22.841Z,2020-11-15T18:35:55.513Z,completed,completed normal,0.142,0.278,2.2,add_daylighting_controls,CO2_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.5458956099851,13.591458643086312,66.36634321934423,24.633422020502387,347.13709992957195,0.0,CALGARY,ALBERTA,6.5478621175365825,0.1725007825338446,0.0,6.720362900070427,0.0,0.027545191329525,0.0,0.0,0.33439627513889975,0.057379294154472175,0.03672040065732843,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3928711166757962,0.05847484153689647,63.27431723922059,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:36 +0000,92d95f99,0.2.11,47482.077846513894,34.59430226062355,28.32925851818872
API Generated 2020-11-15 18:27:28 +0000,788e48fc-ed2f-4ea5-ae4d-3dddd27b1407,2020-11-15T18:36:31.401Z,2020-11-15T18:38:23.760Z,completed,completed normal,0.193,0.183,2.2,NECB_Default,CO2_based_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.7331363956491,0.0,66.36634321934423,24.633422020502387,328.7329016354957,0.0,CALGARY,ALBERTA,5.987459503873541,0.172558494404883,0.0,6.160017998278424,0.0,0.021265357226700053,0.0,0.0,0.3057946631191799,0.00976210971124501,0.04912356209406057,0.09994913530010173,0.12569449878707253,0.058494404883011185,0.3642890680021911,0.058494404883011185,46.75101729399796,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:02 +0000,92d95f99,0.2.11,43420.660654530555,32.07922999189979,28.344148725148845
API Generated 2020-11-15 18:30:20 +0000,78c7e2e2-96ac-4e8b-851e-9005dbac6720,2020-11-15T18:42:46.475Z,2020-11-15T18:44:31.788Z,completed,completed normal,0.162,0.278,2.4,NECB_Default,CO2_based_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,240.59241724704592,0.0,66.36634321934423,24.633422020502387,331.5921629235464,0.0,CALGARY,ALBERTA,6.051428906800218,0.172558494404883,0.0,6.2239874012051,0.0,0.020541513420455435,0.0,0.0,0.30906174192033803,0.009859926441818608,0.05301666797088974,0.09994913530010173,0.12569449878707253,0.058494404883011185,0.3675561468033492,0.058494404883011185,47.50536035683543,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:44:11 +0000,92d95f99,0.2.11,43884.08005705556,32.36691291578806,28.34247108884589
API Generated 2020-11-15 18:18:39 +0000,790d8d0b-e76f-4504-baa4-abde3d242452,2020-11-15T18:37:36.444Z,2020-11-15T18:39:10.493Z,completed,completed normal,0.142,0.247,2.2,add_daylighting_controls,CO2_based_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.0957038891932,71.17620705845528,66.36634321934423,24.633422020502387,647.5065341576023,242.2348775334533,CALGARY,ALBERTA,5.855307144534001,0.3235904609124345,0.0,6.178897605446435,0.0,0.02789733155958995,0.0,0.0,0.2990648720557164,0.05745754753893106,0.05121684012833555,0.09994913530010173,0.1128022536974724,0.10969168166523202,0.40875655372094843,0.05847484153689647,31.26074027701698,54.58858283120745,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:50 +0000,92d95f99,0.2.11,42461.59278089999,35.99137322633242,53.145959918176445
API Generated 2020-11-15 18:30:17 +0000,790ec651-acbd-4cc2-b18f-f61765782ac6,2020-11-15T18:41:49.085Z,2020-11-15T18:43:26.241Z,completed,completed normal,0.162,0.247,1.6,add_daylighting_controls,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.86914077783862,71.06874559824712,66.36634321934423,24.633422020502387,649.131661319352,243.19400970341965,CALGARY,ALBERTA,5.825429219813756,0.35631309179121995,0.0,6.181742311604976,0.0,0.025549730025823617,0.0,0.0,0.2975193677126535,0.05835746146020815,0.06228969402926676,0.09994913530010173,0.1128022536974724,0.12076453556616323,0.41828390327881676,0.05847484153689647,31.478891149542218,54.021226230534474,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:07 +0000,92d95f99,0.2.11,42244.758048080555,36.833750171130994,58.51363247256938
API Generated 2020-11-15 18:18:39 +0000,79399768-cc7b-403e-9689-d1e6a3a1fd45,2020-11-15T18:38:19.229Z,2020-11-15T18:39:51.807Z,completed,completed normal,-1.0,-1.0,1.6,add_daylighting_controls,No_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9274591126066,70.96130370138509,66.36634321934423,24.633422020502387,649.0012911808435,243.11276312700525,CALGARY,ALBERTA,5.830408873933798,0.34713690429611077,0.0,6.177545778229908,0.0,0.02584318021754441,0.0,0.0,0.2977736912121449,0.05835746146020815,0.05919868534314109,0.09994913530010173,0.1128022536974724,0.11767352688003757,0.4154472180921825,0.05847484153689647,31.473159089130604,53.209229986696926,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:39:33 +0000,92d95f99,0.2.11,42279.43813745833,36.582242944258624,57.01383882709502
API Generated 2020-11-15 18:18:37 +0000,797ebcf8-c85b-4945-82eb-b77673a42b74,2020-11-15T18:25:22.934Z,2020-11-15T18:28:58.362Z,completed,completed normal,0.162,0.314,2.2,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,240.53701385084904,13.915545034822754,66.36634321934423,24.633422020502387,345.4523045621723,0.0,CALGARY,ALBERTA,6.730960169027309,0.1725007825338446,0.0,6.903460951561153,0.0,0.0239259722983019,0.0,0.0,0.3437671179278503,0.0581031379607168,0.048986618671257524,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.4022419594647468,0.05847484153689647,55.28938101572893,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:28:44 +0000,92d95f99,0.2.11,48810.24361304444,35.4194526830336,28.331391106709425
API Generated 2020-11-15 18:18:38 +0000,7980c3d3-1ea3-4eda-aa99-c64859f5e316,2020-11-15T18:27:40.030Z,2020-11-15T18:28:49.719Z,completed,completed normal,0.162,0.183,1.6,add_daylighting_controls,Occupancy_based_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9884380624462,68.91302136317395,66.36634321934423,24.633422020502387,646.9529110259018,243.05168636043507,CALGARY,ALBERTA,5.84419868534314,0.33028503795289144,0.0,6.1744837232960315,0.0,0.026567024023789028,0.0,0.0,0.29845840832616005,0.05837702480632287,0.053486188277643,0.09994913530010173,0.1128022536974724,0.11196102981453948,0.41041943814069953,0.05847484153689647,31.456804131778696,50.89379059394318,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:28:35 +0000,92d95f99,0.2.11,42379.40047802778,36.13952131887368,54.24205682575554
API Generated 2020-11-15 18:30:14 +0000,79bcef85-b377-474d-bafb-4f914cc777c2,2020-11-15T18:40:03.644Z,2020-11-15T18:41:36.344Z,completed,completed normal,0.227,-1.0,1.6,NECB_Default,No_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.25025432349946,72.9840558729165,66.36634321934423,24.633422020502387,663.7388684560607,258.5048125831442,CALGARY,ALBERTA,6.217289694029266,0.37547343297597624,0.0,6.5927631270052425,0.0,0.027506064637295564,0.0,0.0,0.3175326707880116,0.06336567806557633,0.06880428828546835,0.09994913530010173,0.12569449878707253,0.1272791298223648,0.4448118006103764,0.05847484153689647,33.89690116597543,57.10497691525158,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:41:17 +0000,92d95f99,0.2.11,45086.50793473055,39.167943954775296,61.66800443661805
API Generated 2020-11-15 18:18:39 +0000,79d7df40-d2a7-4df4-9526-a9e85a11608c,2020-11-15T18:34:19.474Z,2020-11-15T18:35:46.687Z,completed,completed normal,0.121,0.314,2.2,add_daylighting_controls,Occupancy_based_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.9719852883637,71.17620705845528,66.36634321934423,24.633422020502387,645.9022419594647,241.75430393614525,CALGARY,ALBERTA,5.783293684951873,0.3728763987792472,0.0,6.15617008373112,0.0,0.024454182643399325,0.0,0.0,0.2953478362939197,0.05710540730886611,0.06792393771030597,0.09994913530010173,0.1128022536974724,0.12639877924720244,0.42174661554112214,0.05847484153689647,31.285585726582674,54.890543078488136,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:27 +0000,92d95f99,0.2.11,41937.92358394167,37.13865961740779,61.237539950532145
API Generated 2020-11-15 18:31:35 +0000,79f8192a-a148-4bac-9541-38eae8f8e3c6,{},{},na,"",0.193,0.278,1.6,NECB_Default,Occupancy_based_DCV,NECB_Default,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:18:37 +0000,7a7c0c86-15cd-4a2d-9967-d10c1978cd7e,2020-11-15T18:38:17.852Z,2020-11-15T18:47:39.863Z,completed,completed normal,0.193,0.21,2.4,NECB_Default,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.67215744580952,14.239631426559198,66.36634321934423,24.633422020502387,342.91155411221536,0.0,CALGARY,ALBERTA,7.106349479614993,0.1725007825338446,0.0,7.278850262148837,0.0,0.02537365991079114,0.0,0.0,0.36293919712027545,0.062113623914234285,0.04980827920807575,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4214140386571719,0.05847484153689647,56.93606698489709,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:26 +0000,92d95f99,0.2.11,51532.34520069167,37.107651877108445,28.330509636787536
API Generated 2020-11-15 18:30:37 +0000,7a88ae95-60ee-4b24-90b0-65297f9aeb04,2020-11-15T18:42:25.599Z,2020-11-15T18:44:11.568Z,completed,completed normal,0.193,-1.0,1.6,NECB_Default,NECB_Default,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,240.39909226074025,0.0,66.36634321934423,24.633422020502387,331.39885750058687,0.0,CALGARY,ALBERTA,6.115015259409968,0.17261620627592145,0.0,6.287631465685889,0.0,0.021245793880585333,0.0,0.0,0.31230925737538145,0.009625166288441974,0.0557946631191799,0.09994913530010173,0.12569449878707253,0.058513968229125905,0.37082322560450737,0.058513968229125905,55.23427106972376,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.91,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:51 +0000,92d95f99,0.2.11,44345.37600933333,32.65287318743748,28.345276627522015
API Generated 2020-11-15 18:18:37 +0000,7ad759a4-9f54-48f1-a260-c1bf5f7587b0,2020-11-15T18:25:25.802Z,2020-11-15T18:30:17.047Z,completed,completed normal,0.121,0.314,2.2,NECB_Default,CO2_based_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.9719852883637,13.591458643086312,66.36634321934423,24.633422020502387,346.5631896079505,0.0,CALGARY,ALBERTA,6.856600672979106,0.1725007825338446,0.0,7.02910145551295,0.0,0.029658032709914704,0.0,0.0,0.35018389545347833,0.06095938649346584,0.033922842162923544,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4086587369903748,0.05847484153689647,62.84057829251115,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:29:36 +0000,92d95f99,0.2.11,49722.27311181945,35.98448261737701,28.32942912527038
API Generated 2020-11-15 18:26:32 +0000,7c9a625f-d8ad-4b63-be4d-d73b178b3f14,2020-11-15T18:35:04.877Z,2020-11-15T18:36:35.900Z,completed,completed normal,0.142,0.278,2.2,NECB_Default,CO2_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.5458956099851,13.591458643086312,66.36634321934423,24.633422020502387,347.13709992957195,0.0,CALGARY,ALBERTA,6.886095547382424,0.1725007825338446,0.0,7.058596329916268,0.0,0.02971672274825886,0.0,0.0,0.3517098364504264,0.06129196337741607,0.035057516237577274,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4101846779873229,0.05847484153689647,63.466409734721026,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:36:18 +0000,92d95f99,0.2.11,49936.157030216666,36.11712683976861,28.329116345620676
